CID,IsomericSMILES,Descriptors,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
6435861,CCCCCCOC(=O)/C=C/CCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6435866,C/C=C/C(C)C(=O)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6435868,CC(=CCC/C(=C\CS)/C)C,"['herbal', 'green', 'savory', 'fruity']",4,0,0,0,0,0,1,1,1,1,0,0
6435869,CC/C=C\CCCC=O,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6435876,C1=CC=C(C=C1)/C(=C\C2=CC=CO2)/C=O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6435882,CC/C=C\CCOC(=O)C/C=C\CC,"['green', 'flower', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
6435903,C/C=C/CCCCCCCC(=O)OC,"['flower', 'green', 'earthy', 'animal', 'alcohol']",5,1,1,0,1,1,0,1,0,0,0,0
6435914,CC(C)/C=C(/C=O)\C1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6435925,C/C=C(\CSC)/C=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6436105,CC(C)C1=CC=C(C=C1)/C=C(\C)/C=O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
6436311,CC/C=C(\C)/C(=O)OCC,"['alcohol', 'fruity']",2,1,0,0,0,0,1,0,0,0,0,0
6436336,CCCCC/C=C\C=C\C(=O)OC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6436339,C1CCCCCC(=O)OCC/C=C/CCCC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6436348,C/C/1=C\CC(=C(C)C)C(=O)C/C(=C/CC1)/C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
6436368,CCC/C=C/C(=O)OCCC,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6436369,CC(=CCC/C(=C/COC(=O)C(=C(C)C)C)/C)C,"['herbal', 'flower', 'alcohol', 'fruity']",4,1,0,0,0,1,1,0,1,0,0,0
6436374,CC(=CCC/C(=C\COC(=O)CC1=CC=CC=C1)/C)C,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
6436375,CCCCC(=O)OC/C=C(/C)\CCC=C(C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
6436439,CC/C=C/CCC1(CCC(=O)O1)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6436486,CCC/C=C/C(OC)OC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6436488,CCC/C=C/C=C/CO,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6436491,CCCCCCC/C=C/C=C/CO,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
6436502,C/C=C(\C)/COC(=O)C,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6436546,CCOC/C=C(/C)\CCC=C(C)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6436548,C/C=C\C(=O)C1C(=CCCC1(C)C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6436582,C/C/1=C\CCC(=C)/C=C/C(CC1)C(C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
6436647,CCCCCC(=O)OC/C=C\CCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6436679,CCCCC/C=C\C(=O)OCCCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6436703,CC1=CCCC(C1/C=C\C(C)C=O)(C)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6436710,CC/C=C\CCCCCCC=O,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6436727,C/C/1=C\CCC2(C(O2)CC/C(=C/CC1)/C)C,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6436780,CCCCCOC(=O)/C=C\C1=CC=CC=C1,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
6436925,CC(CC/C=C(/C)\CCC=C(C)C)OC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
6436969,CC1=CCC(C1(C)C)C/C=C(\C)/C(=O)C,"['woody', 'flower']",2,0,0,0,0,1,0,0,0,0,0,1
6436989,CC(=CCC/C(=C/COCC=O)/C)C,"['aquatic', 'flower', 'green']",3,0,0,1,0,1,0,1,0,0,0,0
6436990,CC/C=C/CCOC(=O)/C=C/C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6436993,CCOC(C)/C=C/C1=C(CCCC1(C)C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6437002,CC/C=C/CC1CCCC1=O,"['flower', 'spices', 'savory', 'fruity']",4,0,0,0,0,1,1,0,0,1,1,0
6437020,CCC(C)CCOC(=O)/C(=C\C)/C,"['herbal', 'flower', 'green']",3,0,0,0,0,1,0,1,1,0,0,0
6437044,CCCOC(=O)/C(=C\C)/C,"['flower', 'alcohol', 'fruity']",3,1,0,0,0,1,1,0,0,0,0,0
6437112,CC/C=C/CCOC(=O)OC,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
6437114,CC/C=C/CC/C=C/C(OCC)OCC,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
6437137,CCC/C=C/CCOC(=O)C(C)C,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6437138,CC(=CCC/C(=C/C=NC1=CC=CC=C1C(=O)OC)/C)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6437163,CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1N)/C)C,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
6437207,CCCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'alcohol', 'green']",3,1,0,0,0,1,0,1,0,0,0,0
6437243,CCCC(=O)OC/C(=C/CCC1(C2CC3C1(C3C2)C)C)/C,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
6437247,CCC(/C(=C/C1(CC2CC1C=C2)C)/C)O,"['woody', 'flower']",2,0,0,0,0,1,0,0,0,0,0,1
6437266,CC1=CCC(C1(C)C)/C=C\C(C)C(C)O,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6437267,C/C=C(\C)/C(=O)OC1CC(CCC1C(C)C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
6437269,CC1CC(=CC(C1/C=C(\C)/C(=O)C)C)C,"['herbal', 'aquatic', 'green']",3,0,0,1,0,0,0,1,1,0,0,0
6437290,C/C=C/C(=O)OC(C)C1CCCCC1,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
6437291,C/C=C/C(=O)OC1CCCC1C2CCCC2,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6437294,CCC(C)COC(=O)/C=C/C1=CC=CC=C1,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
6437300,CCCCCCOC(=O)/C=C/C1=CC=CC=C1,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
6437407,CC/C=C\CC(OC)OC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6437428,CC(=CCC/C(=C/CC1CCCC1=O)/C)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6437441,CC1CC(OC(O1)/C=C(\C)/CCC=C(C)C)(C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
6437442,CCC(/C=C/C1=C(CCCC1(C)C)C)O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6437460,CC1=CCC(C1(C)C)C/C=C(\C)/C(C)O,['woody'],1,0,0,0,0,0,0,0,0,0,0,1
6437467,CC1=CCCC(C1/C=C(\C)/C(C)OC(=O)C)(C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
6437468,CC1=CCCC(C1C/C=C(\C)/C=O)(C)C,"['herbal', 'flower', 'savory']",3,0,0,0,0,1,0,0,1,1,0,0
6437469,CCC(=O)/C(=C/C1C(CC=CC1(C)C)C)/C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6437471,CC/C=C/CCOCC=O,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6437473,CCC/C=C/COC(=O)C1=CC=CC=C1O,"['aquatic', 'flower', 'green']",3,0,0,1,0,1,0,1,0,0,0,0
6437572,CC/C=C\CCCCC(OC)OC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6437578,CC(=CCC/C(=C/C1OCC(O1)CO)/C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6437599,C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
6437648,CCC(C)C(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6437720,CC(CCC=C(C)C)CCOC(=O)/C=C/C1=CC=CC=C1,"['flower', 'spices']",2,0,0,0,0,1,0,0,0,0,1,0
6437735,CCCCCOC1=C(C=C(C=C1)/C=C/C)OC,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
6437737,C/C=C/1\CC2CC1C3C2OC(=O)CC3,"['herbal', 'green']",2,0,0,0,0,0,0,1,1,0,0,0
6437774,CC/C=C\CC/C=C/C#N,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
6437785,CC1=CCCC(C1/C=C\C(=O)CC(C)C)(C)C,"['herbal', 'earthy']",2,0,0,0,1,0,0,0,1,0,0,0
6437805,CCCC/C=C/CCCCC(=O)OCCC(C)C,"['herbal', 'flower', 'alcohol']",3,1,0,0,0,1,0,0,1,0,0,0
6437979,CCC(C)(CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6438027,CC/C(=C\C)/CCC(C)CCO,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
6438067,C/C=C/C(=O)C1CCC(C=C1C)(C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
6438069,CCC/C=C/CC1CCCC1O,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
6438070,CC/C=C/CC1CCCC(=O)O1,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
6438191,C/C/1=C/CC/C(=C\C/C=C(\C(CC1)C(=O)C)/C)/C,"['animal', 'herbal', 'savory']",3,0,1,0,0,0,0,0,1,1,0,0
6438193,CCCCCC/C=C\C#N,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
6438195,CC1=CCC(C1(C)C)C/C=C(\C)/CO,"['animal', 'woody', 'savory']",3,0,1,0,0,0,0,0,0,1,0,1
6438200,CCCCC/C=C\C=C\C(=O)OCCC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6438203,CCCCC/C=C\C=C\C(=O)OCCCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6438291,C1CC2C(C1)C\3CC2C/C3=C\CCC=O,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6438313,CC(C/C=C(\C)/CCCC(=C)C)C=O,"['animal', 'flower', 'fruity']",3,0,1,0,0,1,1,0,0,0,0,0
6438319,C/C=C/CCC1CCCC(=O)O1,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6440618,C[C@@H]1CC[C@]2\3C[C@H]1C([C@@H]2CC/C3=C/C(=O)C)(C)C,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6440993,C/C=C/C(=O)OC(C)CC(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6441026,CC(=CCC/C(=C/CCC1=CC=NC=C1)/C)C,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
6441135,CCCCCC(/C(=C/CC)/C)O,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
6441136,CC(C)/C(=C/CC(C)C=O)/C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6441164,C/C=C\1/CC2CC1C3C2OCCC3,"['herbal', 'flower', 'earthy', 'fruity']",4,0,0,0,1,1,1,0,1,0,0,0
6441344,CCC(=O)/C(=C/C1C(=CCCC1(C)C)C)/C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6441593,CCCCCCCCC/C=C/COC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
6441804,CC1(C/C=C\CC/C=C\CCC2C1(O2)C)C,"['animal', 'woody', 'earthy']",3,0,1,0,1,0,0,0,0,0,0,1
6441873,CC/C=C/CCOC(=O)/C(=C\CC)/C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6442050,CC(=CCC/C(=C/COC/C=C(/C)\CCC=C(C)C)/C)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6442642,CC/C=C\C/C=C/C=C/C=O,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6445555,COC(=O)C1=CC=CC=C1N=C/C=C/C2=CC=CC=C2,['spices'],1,0,0,0,0,0,0,0,0,0,1,0
6445771,C/C(=C/CC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)/COC(=O)C,['woody'],1,0,0,0,0,0,0,0,0,0,0,1
6450204,CC/C=C(/C=O)\C1=CC=CC=C1,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
6450281,C/C=C/C(=O)[C@@H]1[C@@H](CCCC1(C)C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6450361,C[C@@H]1CC/C=C(/[C@H](C[C@H]2[C@H]1C[C@H]2C)C(=O)C)\C,['earthy'],1,0,0,0,1,0,0,0,0,0,0,0
6450452,CCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,"['flower', 'alcohol']",2,1,0,0,0,1,0,0,0,0,0,0
6450462,CCCCCC(=O)OC/C=C/CC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6450538,C=CCCCCCCC/C=C/CC#N,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
6450542,CC[C@@H](/C=C/C1=C(CCCC1(C)C)C)OC(=O)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6450832,CC1CCC2(O1)C(=C)C=CCC2(C)C,"['flower', 'green', 'earthy', 'fruity', 'alcohol']",5,1,0,0,1,1,1,1,0,0,0,0
6452049,CC(C)C1CCC2(CC1)CCC(=O)O2,"['herbal', 'green']",2,0,0,0,0,0,0,1,1,0,0,0
6452089,C[C@@H]1[C@H]2C[C@@H](C2(C)C)CC1=O,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
6452201,CCC(C)(CCC=C(C)C)OC(=O)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6453284,CCOC1=C(C=CC(=C1)COC)O,"['flower', 'savory', 'spices']",3,0,0,0,0,1,0,0,0,1,1,0
6453423,CC1(CCCC(C1)C(=O)CCC=C)C,"['herbal', 'green', 'fruity']",3,0,0,0,0,0,1,1,1,0,0,0
6454216,CC(=C)C(=O)CC(C)(C)C1=CC=CC=C1,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
6455146,CCCCCCC1COC(=O)CO1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6455283,CCOC(C)OCC1=CC=CC=C1,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6504440,CC1=CC/C(=C(\C)/CCC=O)/CC1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6504499,CC1=CCC(C1(C)C)/C=C/C(C)C(C)O,"['animal', 'woody', 'savory']",3,0,1,0,0,0,0,0,0,1,0,1
6515677,C1CCCC/C=C\CCCCC(=O)OCCCC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6536347,CC(=CC/C=C(\C)/CCO)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
6536892,CC(=CCC/C(=C/C(=O)C)/C)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6537739,C1CCCCCC(=O)OCC/C=C\CCCC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6537958,CCCC(=O)OC/C=C/C=C/C,"['green', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,0,1,1,0,1,0,0
6538156,CC(CC/C=C(\C)/CCC=C(C)C)C=O,"['aquatic', 'flower', 'green']",3,0,0,1,0,1,0,1,0,0,0,0
6540477,CCCC/C(=C/C)/C=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6552009,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
6566009,CCCCCCC[C@H]1CCCC(=O)O1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6566010,CCCCC[C@H]1CCCC(=O)O1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6708682,C[C@H](CCC=C(C)C)CCOC(=O)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6857383,C[C@@]12CC[C@@H](C[C@@H]1O)C(O2)(C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
6857487,CC(=C)[C@@H]1CC[C@@]2([C@H](C1)O2)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
6857681,C/C(=C/CC[C@@]1([C@H]2CC[C@H](C2)C1=C)C)/CO,['woody'],1,0,0,0,0,0,0,0,0,0,0,1
6914062,CC/C=C\CCCC(=O)OC,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
6931359,C[C@H]1CCC2=NC=CN=C12,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
6931725,CCC[C@H]1CCO[C@H](S1)C,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
6931726,CCC[C@@H]1CCO[C@H](S1)C,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
6931727,CCC[C@H]1CCO[C@@H](S1)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6932095,C[NH+]1CCN(CC1)C2=CC=C(C=C2)CO,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6950273,CC(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C,"['herbal', 'woody', 'green']",3,0,0,0,0,0,0,1,1,0,0,1
6950307,C[C@@H](CC(=O)OC)O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6950479,CC[C@@H](C)C(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6950760,C[C@H](CCC1=CC=CC=C1)OC(=O)C,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
6951519,C[C@H](COC(=O)C(C)C)C1=CC=CC=C1,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6951558,CC[C@@H](C)C1=NC=CN=C1OC,"['green', 'earthy']",2,0,0,0,1,0,0,1,0,0,0,0
6951559,CC[C@H](C)C1=NC=CN=C1OC,"['green', 'earthy']",2,0,0,0,1,0,0,1,0,0,0,0
6951696,CCC(=O)O[C@@H](C)C1=CC=CC=C1,"['flower', 'green', 'aquatic', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
6951703,C[C@@H](C1=CC=CC=C1)OC(=O)C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6951704,C[C@H](C1=CC=CC=C1)OC(=O)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
6951713,C[C@H]1CC[C@@H](C(=O)C1)C(C)(C)S,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6951714,C[C@@H]1CC[C@@H](C(=O)C1)C(C)(C)S,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
6951716,CCC[C@H](CCO)SC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6951721,CC[C@@H](C(=O)OC)SC,"['animal', 'green', 'savory', 'fruity']",4,0,1,0,0,0,1,1,0,1,0,0
6951723,C[C@H]1C(=O)C(=O)C(O1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6951724,C[C@@H]1C(=O)C(=O)C(O1)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6971248,CC[C@@H](C)C=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6971249,CC[C@H](C)C=O,"['aquatic', 'savory', 'fruity']",3,0,0,1,0,0,1,0,0,1,0,0
6992243,C[C@H]1COC(O1)(C)C,"['green', 'earthy', 'animal', 'aquatic', 'savory']",5,0,1,1,1,0,0,1,0,1,0,0
6992244,CCCCC[C@H](C=C)O,"['earthy', 'flower', 'savory', 'fruity']",4,0,0,0,1,1,1,0,0,1,0,0
6992421,CCC[C@H](C=C)O,"['earthy', 'green', 'savory']",3,0,0,0,1,0,0,1,0,1,0,0
6992611,CCCCC[C@@H](C)O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6992930,CSCC[C@@H](C(=O)NCC(=O)O)N,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6993579,CCOC(=O)CCCCC(=O)[O-],['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
6993580,CCOC(=O)[C@@H]([C@H](C(=O)OCC)O)O,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
6993810,CCCC[C@@H](C)O,"['savory', 'earthy']",2,0,0,0,1,0,0,0,0,1,0,0
6994068,CCCCCC[C@H](C=C)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6994176,CC[C@@H](C(=O)C)C(=O)OCC,"['herbal', 'green', 'earthy', 'fruity', 'aquatic', 'alcohol']",6,1,0,1,1,0,1,1,1,0,0,0
6994326,C1[C@H](SC[C@H](S1)O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6994854,C[C@]1(CS[C@](CS1)(C)O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6995537,CC(C)(C)[C@@H]1CCCC[C@H]1O,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
6997333,CCCC[C@@H](C)CCC(=O)O,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
6997335,CCCC[C@H](C)CCC(=O)O,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
6997336,CCOC(=O)[C@@H](C)CC=C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
6997340,CCCCC[C@@H](C)CCC(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6997342,CCCCC[C@H](C)CCC(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6997350,CCCC[C@@H](CC)CCC(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6997352,CCCC[C@H](CC)CCC(=O)O,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
6997364,C[C@H]1CC(=O)C(=O)[C@H]1C,"['savory', 'spices']",2,0,0,0,0,0,0,0,0,1,1,0
6997367,C[C@H]1C(=O)C(=C(O1)C)OC(=O)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6997371,C[C@@]12CC[C@@H](C1)C([C@@H]2O)(C)C,"['herbal', 'earthy', 'fruity']",3,0,0,0,1,0,1,0,1,0,0,0
6998928,CCCC[C@H](CC)O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
6999038,C[C@H]1C(=N[C@H](O1)C)C,"['animal', 'green', 'savory']",3,0,1,0,0,0,0,1,0,1,0,0
6999041,C[C@H]1C(=[NH+][C@@H](O1)C)C,"['animal', 'savory']",2,0,1,0,0,0,0,0,0,1,0,0
6999854,CCC[C@@H](C=C)O,"['aquatic', 'green', 'earthy']",3,0,0,1,1,0,0,1,0,0,0,0
6999858,CCCC[C@@H](C)C(=O)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6999891,C[C@@H](CCCC(C)(C)OC)CC=O,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6999928,CCCCC[C@@H](C)C(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
6999975,C[C@@H](CCC=C(C)C)CCOC(=O)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
6999977,CCCCOC(=O)[C@H](C)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
6999980,CC(=CCC[C@@](C)(C=C)OC(=O)C)C,['green'],1,0,0,0,0,0,0,1,0,0,0,0
7004919,CC(C)(C)[C@@H]1CCCCC1=O,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
7014866,CC1=CC=C(C=C1)CC(=O)[O-],"['herbal', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,1,0,0,0
7015740,CCOC(=O)[C@H](C)SSC,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7017232,CCCC(=O)OC[C@@H](C)C1=CC=CC=C1,"['flower', 'alcohol', 'fruity']",3,1,0,0,0,1,1,0,0,0,0,0
7019252,C[C@H]1CCCC(=O)C1=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7019633,CCOC(=O)CCCCCCC(=O)[O-],['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
7019646,C[C@@H](CC=C)C(=O)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7020891,C[C@@H](C(=O)C)SC,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
7021340,CCCCCC[C@@H](C=C)O,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7022165,C[C@@H]1CC(CC(=O)C1=O)(C)C,"['animal', 'herbal', 'savory']",3,0,1,0,0,0,0,0,1,1,0,0
7057904,CCCCCC[C@H]1CCC(=O)O1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
7057942,C[C@H]1CC[C@@H]([C@@H](C1)O)C(=C)C,"['herbal', 'aquatic']",2,0,0,1,0,0,0,0,1,0,0,0
7057971,CCCC[C@@H]1CCC(=O)O1,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
7057972,CCCC[C@H]1CCC(=O)O1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
7058092,CC[C@H](C)CS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7058097,C[C@H]1CC[C@@H]([C@@H](C1)OC(=O)C)C(=C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7060523,C[C@H]1C(=O)CCO1,"['alcohol', 'savory']",2,1,0,0,0,0,0,0,0,1,0,0
7093102,C[C@@H]1CCO[C@H](C1)C=C(C)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7156991,CC[C@@H](C)C(=O)OCC,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
7157263,C[C@H]1[C@@H](CCO1)S,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
